"Block1","dist","agent","persona"
191,"document_only","agent_4","persona_2"
191,"integrated","agent_3","persona_2"
191,"integrated","agent_4","persona_2"
191,"document_only","agent_2","persona_3"
191,"document_only","agent_4","persona_3"
191,"integrated","agent_3","persona_3"
191,"integrated","agent_4","persona_3"
192,"document_only","agent_3","persona_1"
192,"document_only","agent_4","persona_1"
192,"integrated","agent_4","persona_1"
192,"memory_only","agent_2","persona_1"
192,"document_only","agent_3","persona_2"
192,"document_only","agent_4","persona_2"
192,"integrated","agent_4","persona_2"
192,"memory_only","agent_2","persona_2"
192,"document_only","agent_3","persona_3"
192,"document_only","agent_4","persona_3"
192,"integrated","agent_4","persona_3"
192,"memory_only","agent_2","persona_3"
193,"document_only","agent_2","persona_1"
193,"document_only","agent_4","persona_1"
193,"integrated","agent_3","persona_1"
193,"memory_only","agent_3","persona_1"
193,"document_only","agent_2","persona_2"
193,"document_only","agent_4","persona_2"
193,"integrated","agent_3","persona_2"
193,"memory_only","agent_3","persona_2"
193,"document_only","agent_2","persona_3"
193,"document_only","agent_4","persona_3"
193,"integrated","agent_3","persona_3"
193,"memory_only","agent_3","persona_3"
194,"document_only","agent_2","persona_1"
194,"document_only","agent_3","persona_1"
194,"memory_only","agent_1","persona_1"
194,"memory_only","agent_2","persona_1"
194,"document_only","agent_2","persona_2"
194,"document_only","agent_3","persona_2"
194,"memory_only","agent_1","persona_2"
194,"memory_only","agent_2","persona_2"
194,"document_only","agent_2","persona_3"
194,"document_only","agent_3","persona_3"
194,"memory_only","agent_1","persona_3"
194,"memory_only","agent_2","persona_3"
195,"document_only","agent_4","persona_1"
195,"integrated","agent_2","persona_1"
195,"memory_only","agent_1","persona_1"
195,"memory_only","agent_2","persona_1"
195,"document_only","agent_4","persona_2"
195,"integrated","agent_2","persona_2"
195,"memory_only","agent_1","persona_2"
195,"memory_only","agent_2","persona_2"
195,"document_only","agent_4","persona_3"
195,"integrated","agent_2","persona_3"
195,"memory_only","agent_1","persona_3"
195,"memory_only","agent_2","persona_3"
196,"document_only","agent_3","persona_1"
196,"document_only","agent_4","persona_1"
196,"integrated","agent_1","persona_1"
196,"memory_only","agent_1","persona_1"
196,"document_only","agent_3","persona_2"
196,"document_only","agent_4","persona_2"
196,"integrated","agent_1","persona_2"
196,"memory_only","agent_1","persona_2"
196,"document_only","agent_3","persona_3"
196,"document_only","agent_4","persona_3"
196,"integrated","agent_1","persona_3"
196,"memory_only","agent_1","persona_3"
197,"integrated","agent_2","persona_1"
197,"integrated","agent_4","persona_1"
197,"memory_only","agent_1","persona_1"
197,"memory_only","agent_4","persona_1"
197,"integrated","agent_2","persona_2"
197,"integrated","agent_4","persona_2"
197,"memory_only","agent_1","persona_2"
197,"memory_only","agent_4","persona_2"
197,"integrated","agent_2","persona_3"
197,"integrated","agent_4","persona_3"
197,"memory_only","agent_1","persona_3"
197,"memory_only","agent_4","persona_3"
198,"document_only","agent_4","persona_1"
198,"integrated","agent_3","persona_1"
198,"memory_only","agent_3","persona_1"
198,"memory_only","agent_4","persona_1"
198,"document_only","agent_4","persona_2"
198,"integrated","agent_3","persona_2"
198,"memory_only","agent_3","persona_2"
198,"memory_only","agent_4","persona_2"
198,"document_only","agent_4","persona_3"
198,"integrated","agent_3","persona_3"
198,"memory_only","agent_3","persona_3"
198,"memory_only","agent_4","persona_3"
199,"document_only","agent_1","persona_1"
199,"document_only","agent_4","persona_1"
199,"memory_only","agent_2","persona_1"
199,"memory_only","agent_4","persona_1"
199,"document_only","agent_1","persona_2"
199,"document_only","agent_4","persona_2"
199,"memory_only","agent_2","persona_2"
199,"memory_only","agent_4","persona_2"
199,"document_only","agent_1","persona_3"
199,"document_only","agent_4","persona_3"
199,"memory_only","agent_2","persona_3"
199,"memory_only","agent_4","persona_3"
200,"document_only","agent_1","persona_1"
200,"document_only","agent_4","persona_1"
200,"integrated","agent_3","persona_1"
200,"memory_only","agent_4","persona_1"
200,"document_only","agent_1","persona_2"
200,"document_only","agent_4","persona_2"
200,"integrated","agent_3","persona_2"
200,"memory_only","agent_4","persona_2"
200,"document_only","agent_1","persona_3"
200,"document_only","agent_4","persona_3"
200,"integrated","agent_3","persona_3"
200,"memory_only","agent_4","persona_3"
201,"document_only","agent_1","persona_1"
201,"integrated","agent_1","persona_1"
201,"memory_only","agent_1","persona_1"
201,"memory_only","agent_3","persona_1"
201,"document_only","agent_1","persona_2"
201,"integrated","agent_1","persona_2"
201,"memory_only","agent_1","persona_2"
201,"memory_only","agent_3","persona_2"
201,"document_only","agent_1","persona_3"
201,"integrated","agent_1","persona_3"
201,"memory_only","agent_1","persona_3"
201,"memory_only","agent_3","persona_3"
202,"document_only","agent_2","persona_1"
202,"integrated","agent_2","persona_1"
202,"integrated","agent_3","persona_1"
202,"memory_only","agent_3","persona_1"
202,"document_only","agent_2","persona_2"
202,"integrated","agent_2","persona_2"
202,"integrated","agent_3","persona_2"
202,"memory_only","agent_3","persona_2"
202,"document_only","agent_2","persona_3"
202,"integrated","agent_2","persona_3"
202,"integrated","agent_3","persona_3"
202,"memory_only","agent_3","persona_3"
203,"integrated","agent_2","persona_1"
203,"integrated","agent_3","persona_1"
203,"integrated","agent_4","persona_1"
203,"memory_only","agent_4","persona_1"
203,"integrated","agent_2","persona_2"
203,"integrated","agent_3","persona_2"
203,"integrated","agent_4","persona_2"
203,"memory_only","agent_4","persona_2"
203,"integrated","agent_2","persona_3"
203,"integrated","agent_3","persona_3"
203,"integrated","agent_4","persona_3"
203,"memory_only","agent_4","persona_3"
204,"document_only","agent_1","persona_1"
204,"document_only","agent_3","persona_1"
204,"integrated","agent_2","persona_1"
204,"memory_only","agent_3","persona_1"
204,"document_only","agent_1","persona_2"
204,"document_only","agent_3","persona_2"
204,"integrated","agent_2","persona_2"
204,"memory_only","agent_3","persona_2"
204,"document_only","agent_1","persona_3"
204,"document_only","agent_3","persona_3"
204,"integrated","agent_2","persona_3"
204,"memory_only","agent_3","persona_3"
205,"document_only","agent_2","persona_1"
205,"integrated","agent_3","persona_1"
205,"integrated","agent_4","persona_1"
205,"memory_only","agent_4","persona_1"
205,"document_only","agent_2","persona_2"
205,"integrated","agent_3","persona_2"
205,"integrated","agent_4","persona_2"
205,"memory_only","agent_4","persona_2"
205,"document_only","agent_2","persona_3"
205,"integrated","agent_3","persona_3"
205,"integrated","agent_4","persona_3"
205,"memory_only","agent_4","persona_3"
206,"integrated","agent_2","persona_1"
206,"integrated","agent_3","persona_1"
206,"memory_only","agent_3","persona_1"
206,"memory_only","agent_4","persona_1"
206,"integrated","agent_2","persona_2"
206,"integrated","agent_3","persona_2"
206,"memory_only","agent_3","persona_2"
206,"memory_only","agent_4","persona_2"
206,"integrated","agent_2","persona_3"
206,"integrated","agent_3","persona_3"
206,"memory_only","agent_3","persona_3"
206,"memory_only","agent_4","persona_3"
207,"document_only","agent_3","persona_1"
207,"integrated","agent_1","persona_1"
207,"memory_only","agent_2","persona_1"
207,"memory_only","agent_4","persona_1"
207,"document_only","agent_3","persona_2"
207,"integrated","agent_1","persona_2"
207,"memory_only","agent_2","persona_2"
207,"memory_only","agent_4","persona_2"
207,"document_only","agent_3","persona_3"
207,"integrated","agent_1","persona_3"
207,"memory_only","agent_2","persona_3"
207,"memory_only","agent_4","persona_3"
208,"document_only","agent_2","persona_1"
208,"integrated","agent_3","persona_1"
208,"integrated","agent_4","persona_1"
208,"memory_only","agent_1","persona_1"
208,"document_only","agent_2","persona_2"
208,"integrated","agent_3","persona_2"
208,"integrated","agent_4","persona_2"
208,"memory_only","agent_1","persona_2"
208,"document_only","agent_2","persona_3"
208,"integrated","agent_3","persona_3"
208,"integrated","agent_4","persona_3"
208,"memory_only","agent_1","persona_3"
209,"document_only","agent_2","persona_1"
209,"memory_only","agent_1","persona_1"
209,"memory_only","agent_2","persona_1"
209,"memory_only","agent_3","persona_1"
209,"document_only","agent_2","persona_2"
209,"memory_only","agent_1","persona_2"
209,"memory_only","agent_2","persona_2"
209,"memory_only","agent_3","persona_2"
209,"document_only","agent_2","persona_3"
209,"memory_only","agent_1","persona_3"
209,"memory_only","agent_2","persona_3"
209,"memory_only","agent_3","persona_3"
210,"document_only","agent_3","persona_1"
210,"document_only","agent_4","persona_1"
210,"integrated","agent_2","persona_1"
210,"memory_only","agent_3","persona_1"
210,"document_only","agent_3","persona_2"
210,"document_only","agent_4","persona_2"
210,"integrated","agent_2","persona_2"
210,"memory_only","agent_3","persona_2"
210,"document_only","agent_3","persona_3"
210,"document_only","agent_4","persona_3"
210,"integrated","agent_2","persona_3"
210,"memory_only","agent_3","persona_3"
